,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
2014-06-01,20.586667724040815,22.56631932870629,22.8719048377387,23.582811393053134,22.979429048092626,22.115853816997166,22.968861291892217,22.522250301633605,21.147120045943804,23.95883936032075,,21.203772912343833,15.759462105542855
2014-07-01,21.396966384895727,22.738048847863972,23.03969516290573,23.54867225766996,23.14933967003064,24.175001253212574,22.892775480727195,22.582297482162623,21.40377874663509,25.35584863886532,,21.084101543762323,24.388733173590833
2014-08-01,22.973230958056003,22.663761400089662,22.818915626056164,23.70631696506382,22.7526759162942,22.948570556670038,23.168147409265014,22.47412431883988,21.205427073133738,25.813615430670744,,21.249241120515883,20.649303295360596
2014-09-01,22.610038350686427,22.603315387145003,22.174080042773205,23.50425510473421,22.3448758677415,22.93353588316045,22.55712839902532,22.005257883059976,21.41072456615934,23.30121392686213,,21.435896179633477,26.976644364328592
2014-10-01,22.959125573023563,22.852957713013677,22.908013734435418,23.506904725269468,22.840256988101824,22.837756140265466,23.23721257313853,22.793676644608887,21.451968789225095,26.436887770209506,,21.391212643101515,20.80844341578423
2014-11-01,23.113820140707006,23.031496090062348,22.895867564066336,23.289874374081748,23.01928109206973,22.73032057065402,23.113562799153932,23.483936982753587,20.79555666534284,24.489718469802696,,21.353739993705553,12.287876827419073
2014-12-01,23.028646310755402,22.985457365149365,22.67721283435537,23.180128457056128,22.962612592982637,22.578609759415805,22.609592541519053,22.525769231845327,20.80557139470002,23.352337534831193,,21.35737601028572,30.95888664443892
2015-01-01,22.93897180858998,22.953253128997517,22.957349360340434,22.767755974459284,22.821714461487836,23.165870357915924,23.15777845428607,22.480235357565732,21.633070537535563,23.66733667329347,,21.36651410714601,40.94282319270433
2015-02-01,22.712021582276442,22.821415019350514,23.157134827514444,22.722143044535503,22.285030406331956,22.42062481957142,22.41371162626217,22.52368852117133,21.802825844465907,23.82738368366272,,21.230368426208884,21.005070716875267
2015-03-01,22.507117932208967,22.82057140270505,22.726488339885826,22.41954812453438,22.78223691594289,22.804494190740368,22.66276362436612,22.07776989500033,21.965986352987876,21.779663543222785,,21.008051533236923,20.137833933309533
2015-04-01,22.453928473172493,22.80908925295817,22.58795680428383,23.1528275850431,22.82832938348212,22.052025238618842,23.34378186343146,21.83844950501076,20.332930290701434,23.040920020584277,,21.089964802500653,21.439427322296623
2015-05-01,22.597835923209278,22.619245093685542,22.517704516068857,22.732993453000734,22.788334685796418,24.012299096293408,23.039249217290507,22.395836143893053,21.04460645615927,23.4107720336232,,21.225424776079336,21.334482141038563
2015-06-01,22.75722015225634,22.71058906016798,22.837241213969854,22.717148511892866,22.80380411495176,22.2626810966488,23.636383638329345,22.307830267099064,21.228700423416022,23.215315197804788,,21.23687475965888,25.002083782950972
2015-07-01,22.75831532454295,22.69749008954343,22.957705711347067,22.691982705298393,22.70179333780439,22.126864055280752,23.03009237279378,21.969466582531158,21.522727351956917,22.76299832011921,,21.35710707477339,22.848642564004905
2015-08-01,22.822053655053217,22.660996184129484,22.58660012748774,22.46830799153856,22.62405954013122,22.348591031033138,23.248126979058743,21.914151642384798,21.077687031282142,24.094611881368245,,21.429367952240785,19.707239918770938
2015-09-01,22.900908601149,22.771455874652283,22.740149490291046,23.05667121353197,22.331150576727506,22.28814848791959,22.91602998874253,21.88575730236137,21.453420955366813,24.890744487834247,,21.35811193300503,26.48572553020339
2015-10-01,22.857160660343318,22.598238042578526,22.946654446532154,22.9512730726582,23.04509144967432,22.268728796915436,23.284196790362074,22.627540820645056,21.122108435602765,24.41766090453813,,21.4276002933626,38.44877686386008
2015-11-01,23.03395849232059,22.75121710271204,22.866236267133456,22.898207165720738,22.927509915880055,22.262121422003375,24.33769361792204,22.28923630168423,21.403495332478503,26.063664298788368,,21.412158289904205,20.10632432199065
2015-12-01,23.160516271061,22.832522749340086,23.1470521730696,22.947775788787073,23.07809387693343,22.78969059837171,24.492309948874194,22.097159664054907,21.333758394840167,26.033538234525526,,21.450871477809557,21.885999047095147
2016-01-01,23.0643510349005,22.67844895231104,23.163652312260705,23.018737867690312,23.059147795687803,22.807832155356785,23.51232254170661,22.275623308064013,21.601920009886314,23.61266663529789,,21.378148245626583,25.489327530219906
2016-02-01,22.89794961659716,22.923346316407148,22.92304104377898,22.828934918151848,22.833626633072274,23.09452635286516,23.31350273071697,22.223723763610934,21.420018136618832,24.131837580688337,,21.391574850966922,21.400702798220806
2016-03-01,22.87555800078908,22.793811677940443,22.799099679489714,22.897445297606296,22.762186360733185,23.013549443405996,23.733236148916767,22.162938976621056,21.924464644835005,23.20932232179055,,21.40632724239539,21.44060816015317
2016-04-01,22.81073089151069,22.775917034350577,22.862749496380594,22.703079123444134,22.868897231460714,22.703451251072103,22.93356204263403,22.623484058789057,21.57178372516755,22.93551902567172,,21.403243545652572,14.877517238656363
2016-05-01,22.70390200010891,22.78301573069002,22.487972621932037,22.742846151602038,22.641686526508295,22.631439468949367,22.48667988324335,21.94239795059448,21.10458516690903,23.002909278896706,,21.427108380897693,22.689143162905992
2016-06-01,22.91813607762333,22.90439240831673,22.595361819830206,23.19578951022947,22.67948965530444,22.816805531036074,22.707418079179632,22.415595364630164,21.086674500965863,23.113367237444766,,21.44612193594417,24.179080858411908
2016-07-01,22.947124030598584,22.854381590471128,22.488335495337534,22.512995172453873,22.876593059109815,22.631411737372883,23.70193253025061,22.05398154305077,21.367655105378052,23.47895646940401,,21.496410018173748,18.49904916176763
2016-08-01,22.986562994554955,22.985243350588426,22.741418977150914,22.841650271641683,22.507281772539745,22.33739183596204,22.560714792669675,22.24359918392315,21.620484605498604,24.579992099730994,,21.50443092951261,15.148180619815433
2016-09-01,22.949548929918713,22.91536258402714,22.83953823241617,22.816693859488698,22.97511763768545,22.49093198209664,22.90117673868184,22.764019219810294,21.420437068727175,22.77967440730876,,21.453982477722946,28.504376356275348
2016-10-01,22.832817284202182,22.671486497297618,22.91736015712365,23.028805169594854,22.850853779700202,23.089427122450743,23.17431178583283,22.43061743989245,21.89368917087047,24.116280051474703,,21.51560201116041,10.83128992717012
2016-11-01,22.9332477176925,22.717128510721302,23.08744995775384,22.93479388428163,22.93095015928532,22.481272320563757,22.975518374831978,22.617804590643246,21.5483514366144,23.79491413804073,,21.55489257566924,9.977701781966815
2016-12-01,23.040566010768643,22.975729146607836,22.9683616144727,22.8492530253102,22.99457650216051,23.368222697310365,24.6367882414809,22.278354086732126,21.482033945835987,23.016774029485124,,21.48679420109881,20.108000158601538
2017-01-01,23.25141297944847,23.199249024183896,22.90664593508511,23.37999473500693,22.916139598999088,22.909650280485106,23.54294833082754,22.317779708734292,21.234325487880838,23.774983628966947,,21.41098366356702,21.147331755198675
2017-02-01,23.04669657995806,22.755990406256746,23.064191071149292,22.934888216088467,22.883067410365936,22.802666926160583,23.13008619875939,22.5839988228141,21.86886471771903,23.391162660178026,,21.36364344683899,21.94486920451572
2017-03-01,22.971588002266238,22.78767488653756,22.969006484997543,22.71923342963429,23.069762521979992,23.18040797924467,23.20764836782976,22.57768270798948,20.277496084626172,23.22797086266763,,21.31421700644458,23.25633501389309
2017-04-01,22.896003438966943,22.931151951919407,23.05246136420968,22.962746111862238,22.9685625604496,22.94993632620801,23.1840532853333,22.468766285406858,21.663425888564305,23.818208737401022,,21.3907332151117,-15.816111997310117
2017-05-01,22.75605197226722,22.86852378157088,22.734760883373742,22.886847553854942,23.17062958969932,22.839695400877854,23.05750939366589,22.07226324832144,21.397536698931624,22.631542577558644,,21.368544982743476,29.24473205861445
2017-06-01,22.96085771164451,22.99486926657832,22.922638482500776,22.939784531971704,22.978589560443545,23.94003485291421,23.357868456708427,22.405471944879093,21.411602103154372,23.879656523332983,,21.38817687032302,29.025485124994887
2017-07-01,22.79954386394828,22.96690220315733,23.119817239003694,22.631472757229552,23.139510805969735,22.915563410934716,23.046784972778564,22.326386994474966,20.458239391444902,24.300205659738207,,21.457839843358293,22.95264718564288
2017-08-01,22.904763884321095,23.03660444397431,23.029401468522217,23.17295229403253,22.716378531491404,22.793963454727166,23.084341299450763,22.320516176575648,21.075201396382234,23.81474226444688,,21.485991084512698,26.05189210598755
2017-09-01,23.639293067907914,22.88026452372557,22.909178611010564,23.05602862557276,22.638945546229934,22.884022834510986,23.283642339916334,22.161073843463516,21.844238634132584,22.634857368682617,,21.51005451556658,20.714861715567302
2017-10-01,23.18242154824501,23.085462537084744,22.941786797306207,22.89020705409585,22.920386369545025,23.15023901103567,23.483800160597575,22.537883159155253,21.477072491245583,23.20610465921894,,21.39928668637475,15.614052754422389
2017-11-01,23.045940890243696,23.140772250841895,23.268839290569424,23.068956743340173,23.081295319474417,22.653098280199075,23.06289858611065,22.243196728316864,22.135072586344148,23.35833423901021,,21.29225364125911,18.233550083587577
2017-12-01,22.97031557996111,23.123585492367727,22.942647074334346,22.977616874910844,22.96539622181438,23.03622861287845,22.59668631906313,22.736934435391873,12.907288283551797,23.05022772005747,,21.369728331916058,26.267247022530086
2018-01-01,23.04083961105063,22.94264007860928,22.821629059937727,22.833910767893936,22.7503026988459,22.649374727079593,23.24989456762077,22.146408067005645,21.84183384301703,23.335582706029562,,21.444707497000085,25.2589306413462
2018-02-01,22.67479991396575,22.671832413147307,22.797321573195745,22.92295178791712,22.76739611969703,22.340405121312678,23.240053595823134,22.396494406168138,0.304815808408625,22.984815004636854,,21.376662839365085,23.51247514046737
2018-03-01,22.73260798199355,22.593519245385885,22.80497076087178,22.749083657100194,22.79188441426036,22.550777044819363,23.221990446233306,22.305456153969153,22.366179208436368,22.99769456496094,,21.406149902479203,25.03378374776889
2018-04-01,22.78320092616419,22.83715021130584,22.748837832873363,22.633143380468763,22.706117512297187,23.08865107196233,23.503126400755804,22.457176556081553,21.700688166428947,22.95090528802817,,21.39706922313073,24.697462213336173
2018-05-01,22.90050252193341,22.737361366994804,22.75331969322604,22.874925855743246,22.90514557114518,22.571826327285674,23.542202894697912,21.766939389821054,21.468798332728948,23.320684878759273,,21.434472035942584,21.518958044032956
2018-06-01,23.01529099923331,22.849314162504193,22.799723917443906,22.869282730240865,22.96755543827664,22.758365091822377,23.91944736056794,22.327086677769604,21.44654481160164,24.16698006888509,,21.469287262866352,23.291541095904382
2018-07-01,22.779172343923925,22.789986562878205,22.647686732337014,22.665992494100564,22.790037720119685,22.71912259658419,24.0383391962737,22.187635715286714,26.472091765809573,23.143404156030996,,21.4553149258318,23.445526509132097
2018-08-01,22.67314911063077,22.69172517708869,22.62414124985017,22.5942065245717,22.44563671248094,22.936459393929916,22.85003990968675,22.07719231698411,7.331015756346775,23.34746882895729,,21.498302849956616,24.22627842266678
2018-09-01,22.659533141493622,22.70500516604481,22.588842984164827,22.698669823949793,22.55900151274277,22.560442215520546,23.30249085807229,22.132340178456207,21.586021721201835,23.47737077287916,,21.432941588269674,19.457069346165238
2018-10-01,22.60833149686295,22.820281178531317,22.72426178308637,22.65512199915143,22.963577174929615,23.164166151719666,23.475612098958145,21.88941215736753,21.970692082422705,22.889842374476203,,21.452822815802676,21.53952705951063
2018-11-01,22.711387078557372,22.83576645724178,22.771710594841014,22.704061856907906,22.684260911122028,23.059528973961054,23.47482385033918,22.3707937742999,21.3928612405337,23.216315365296325,,21.47645166751258,19.582028327127567
2018-12-01,22.977289098113012,22.95507869350605,22.871991614827778,22.774288513674524,22.78918560924842,22.903579678834305,23.070746387795438,22.734353796274924,21.910015661094036,23.120750232599235,,21.475559634952674,21.323850766062556
2019-01-01,22.809668500976855,22.819224176434883,22.643611587155192,22.80066804531648,22.788892724772563,22.71338899774103,22.964818984200136,21.993185754933627,21.590109305131758,21.990583512394533,,21.38768434095277,24.54533207188769
2019-02-01,22.73396785772229,22.70268796654434,22.77874339575219,22.6892733571988,22.6714761742183,22.764805753994196,22.99867478587007,22.460591983574847,21.596945331399258,23.36441338759628,,21.354061538706574,26.86428323441098
2019-03-01,22.956403972366292,22.617755529071314,22.67426247122253,22.763413263358895,22.620396534005014,22.391905579675278,22.83877592709189,22.384998595737954,21.735828921504872,22.968857587456867,,21.244592614630548,20.424292722732766
2019-04-01,22.79029507722216,22.688414051043523,22.836391335686777,22.790204124772035,22.83650338409568,22.866985545616632,22.93610259971509,22.059160103785757,21.80235245438903,22.661220032787675,,21.265614748196505,25.13431591244751
2019-05-01,22.73626848869369,22.71268863314599,22.804839283310088,22.73999521891045,22.935031650785778,22.69322092115518,23.07448740846589,22.541073870197486,26.17100855696671,24.136620439910395,,21.251917544364385,6.0489618909256535
2019-06-01,22.715472028840782,22.629158366846603,22.70716408205099,22.65101626648851,22.65947488768394,23.19212832650993,23.148035426321464,22.584580086160752,21.397598664832802,24.435443306789896,,21.254213677238106,19.575047456681837
2019-07-01,22.905593172517815,22.74375367520225,22.778499166669427,22.675013273749773,22.75180486801235,22.36876867881944,22.61706974080816,22.10093216238063,21.293400374100916,23.50876344512912,,21.31711767752013,17.093334701538655
2019-08-01,22.774738692952646,22.600441466922124,22.73429590125888,22.674687937855296,22.60659876297007,22.030760369610586,22.596804890352093,21.95355295444395,21.311916252417348,23.691879167817863,,21.334670223878994,23.87710802697657
2019-09-01,22.66929603329173,,22.791086084239765,22.549417789330064,22.706844097816397,22.8075466561897,22.8026664052636,22.473121958279407,21.53483340810213,23.21801781351755,,21.357352703708948,25.78323713577747
2019-10-01,22.72972547512061,,22.700671828183303,22.50322833865003,22.587069373828175,22.476463005686956,22.767187168347284,22.113937594980953,21.313957615153395,25.175191085651054,,,20.35221961722645
2019-11-01,22.8221351585547,,22.660208018559786,22.63898475721812,22.640335585473714,22.740228371281287,22.89535075020016,22.373335212432888,21.66258102302144,23.050779327851846,,,25.90642678595037
2019-12-01,22.6215300479016,,22.67802388142525,22.611175702063818,22.514861314455903,22.52018460964973,22.775059042369186,22.161747461739456,21.88667957771515,22.8919370888689,,,21.765655645034112
2020-01-01,22.644048487378097,,22.67698582703341,22.19626409681124,22.499355306154353,22.656802998577323,24.915385076868155,22.174621311998184,20.97984580895577,23.84739176730532,,,20.945891627732244
2020-02-01,,,22.4908002468149,22.493619109007494,22.32092815666054,22.323447681955308,22.940044721078234,21.903880382714956,21.311307220061536,22.683771031167282,,,23.108309462669247
2020-03-01,,,22.545024663133297,,22.386036608461477,22.147079532384755,22.60265368398339,21.85245828771365,,,,,
2020-04-01,,,,,,,,,,,,,
2020-05-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-07-01,,,,,,,,,,,,,
2020-08-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-10-01,,,,,,,,,,,,,
2020-11-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
